Time(s),CH1(V),CH3(V).1
9.27e-06,-0.349,-0.321
9.27e-06,-0.34,-0.321
9.27e-06,-0.34,-0.321
9.27e-06,-0.34,-0.321
9.27e-06,-0.34,-0.321
9.27e-06,-0.34,-0.321
9.27e-06,-0.33,-0.321
9.27e-06,-0.33,-0.321
9.27e-06,-0.33,-0.321
9.27e-06,-0.321,-0.321
9.27e-06,-0.321,-0.321
9.27e-06,-0.321,-0.321
9.27e-06,-0.321,-0.33
9.27e-06,-0.312,-0.33
9.27e-06,-0.312,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.303,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.312,-0.33
9.28e-06,-0.321,-0.33
9.28e-06,-0.321,-0.33
9.28e-06,-0.321,-0.33
9.28e-06,-0.321,-0.33
9.28e-06,-0.321,-0.33
9.28e-06,-0.33,-0.33
9.29e-06,-0.33,-0.321
9.29e-06,-0.33,-0.33
9.29e-06,-0.33,-0.33
9.29e-06,-0.33,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.321
9.29e-06,-0.34,-0.312
9.29e-06,-0.34,-0.312
9.29e-06,-0.34,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.33,-0.312
9.29e-06,-0.321,-0.312
9.3e-06,-0.321,-0.312
9.3e-06,-0.321,-0.312
9.3e-06,-0.321,-0.312
9.3e-06,-0.312,-0.312
9.3e-06,-0.312,-0.312
9.3e-06,-0.312,-0.312
9.3e-06,-0.312,-0.312
9.3e-06,-0.303,-0.312
9.3e-06,-0.303,-0.312
9.3e-06,-0.303,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.3e-06,-0.294,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.303,-0.321
9.31e-06,-0.312,-0.312
9.31e-06,-0.312,-0.312
9.31e-06,-0.312,-0.312
9.31e-06,-0.321,-0.312
9.31e-06,-0.321,-0.312
9.31e-06,-0.321,-0.312
9.31e-06,-0.321,-0.312
9.31e-06,-0.321,-0.312
9.31e-06,-0.33,-0.312
9.31e-06,-0.33,-0.312
9.31e-06,-0.33,-0.303
9.31e-06,-0.33,-0.303
9.31e-06,-0.33,-0.303
9.31e-06,-0.33,-0.303
9.32e-06,-0.33,-0.303
9.32e-06,-0.33,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.321,-0.303
9.32e-06,-0.312,-0.303
9.32e-06,-0.312,-0.303
9.32e-06,-0.312,-0.303
9.32e-06,-0.303,-0.303
9.32e-06,-0.303,-0.303
9.32e-06,-0.303,-0.303
9.32e-06,-0.294,-0.303
9.32e-06,-0.294,-0.303
9.32e-06,-0.294,-0.303
9.32e-06,-0.294,-0.303
9.32e-06,-0.285,-0.303
9.32e-06,-0.285,-0.303
9.33e-06,-0.285,-0.303
9.33e-06,-0.285,-0.303
9.33e-06,-0.285,-0.303
9.33e-06,-0.285,-0.303
9.33e-06,-0.285,-0.312
9.33e-06,-0.285,-0.312
9.33e-06,-0.285,-0.312
9.33e-06,-0.285,-0.312
9.33e-06,-0.285,-0.303
9.33e-06,-0.285,-0.312
9.33e-06,-0.285,-0.312
9.33e-06,-0.294,-0.312
9.33e-06,-0.294,-0.312
9.33e-06,-0.294,-0.303
9.33e-06,-0.294,-0.303
9.33e-06,-0.303,-0.303
9.33e-06,-0.303,-0.303
9.33e-06,-0.303,-0.303
9.33e-06,-0.303,-0.303
9.33e-06,-0.312,-0.303
9.34e-06,-0.312,-0.303
9.34e-06,-0.312,-0.303
9.34e-06,-0.312,-0.294
9.34e-06,-0.312,-0.294
9.34e-06,-0.321,-0.294
9.34e-06,-0.321,-0.294
9.34e-06,-0.321,-0.294
9.34e-06,-0.312,-0.294
9.34e-06,-0.312,-0.294
9.34e-06,-0.312,-0.294
9.34e-06,-0.312,-0.285
9.34e-06,-0.312,-0.285
9.34e-06,-0.312,-0.285
9.34e-06,-0.312,-0.285
9.34e-06,-0.303,-0.285
9.34e-06,-0.303,-0.285
9.34e-06,-0.303,-0.285
9.34e-06,-0.303,-0.285
9.34e-06,-0.294,-0.285
9.34e-06,-0.294,-0.285
9.35e-06,-0.294,-0.285
9.35e-06,-0.294,-0.285
9.35e-06,-0.285,-0.285
9.35e-06,-0.285,-0.294
9.35e-06,-0.285,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.266,-0.294
9.35e-06,-0.266,-0.294
9.35e-06,-0.266,-0.294
9.35e-06,-0.266,-0.294
9.35e-06,-0.266,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.35e-06,-0.275,-0.294
9.36e-06,-0.275,-0.294
9.36e-06,-0.285,-0.294
9.36e-06,-0.285,-0.294
9.36e-06,-0.285,-0.294
9.36e-06,-0.285,-0.294
9.36e-06,-0.294,-0.294
9.36e-06,-0.294,-0.294
9.36e-06,-0.294,-0.294
9.36e-06,-0.294,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.285
9.36e-06,-0.303,-0.275
9.36e-06,-0.303,-0.275
9.37e-06,-0.303,-0.275
9.37e-06,-0.303,-0.275
9.37e-06,-0.294,-0.275
9.37e-06,-0.294,-0.275
9.37e-06,-0.294,-0.275
9.37e-06,-0.294,-0.275
9.37e-06,-0.285,-0.275
9.37e-06,-0.285,-0.275
9.37e-06,-0.285,-0.275
9.37e-06,-0.275,-0.275
9.37e-06,-0.275,-0.275
9.37e-06,-0.275,-0.275
9.37e-06,-0.275,-0.275
9.37e-06,-0.266,-0.275
9.37e-06,-0.266,-0.275
9.37e-06,-0.266,-0.275
9.37e-06,-0.266,-0.275
9.37e-06,-0.266,-0.275
9.37e-06,-0.257,-0.285
9.37e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.257,-0.285
9.38e-06,-0.266,-0.285
9.38e-06,-0.266,-0.285
9.38e-06,-0.266,-0.285
9.38e-06,-0.266,-0.285
9.38e-06,-0.266,-0.285
9.38e-06,-0.275,-0.285
9.38e-06,-0.275,-0.285
9.38e-06,-0.275,-0.275
9.38e-06,-0.275,-0.275
9.38e-06,-0.285,-0.275
9.38e-06,-0.285,-0.275
9.38e-06,-0.285,-0.275
9.38e-06,-0.285,-0.275
9.39e-06,-0.294,-0.275
9.39e-06,-0.294,-0.275
9.39e-06,-0.294,-0.275
9.39e-06,-0.294,-0.266
9.39e-06,-0.294,-0.266
9.39e-06,-0.294,-0.266
9.39e-06,-0.294,-0.266
9.39e-06,-0.294,-0.266
9.39e-06,-0.294,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.285,-0.266
9.39e-06,-0.275,-0.266
9.39e-06,-0.275,-0.266
9.39e-06,-0.266,-0.266
9.39e-06,-0.266,-0.266
9.39e-06,-0.266,-0.266
9.4e-06,-0.257,-0.266
9.4e-06,-0.257,-0.266
9.4e-06,-0.257,-0.266
9.4e-06,-0.257,-0.266
9.4e-06,-0.257,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.275
9.4e-06,-0.248,-0.275
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.266
9.4e-06,-0.248,-0.275
9.4e-06,-0.257,-0.275
9.4e-06,-0.257,-0.266
9.4e-06,-0.257,-0.266
9.41e-06,-0.257,-0.266
9.41e-06,-0.257,-0.266
9.41e-06,-0.266,-0.266
9.41e-06,-0.266,-0.266
9.41e-06,-0.266,-0.266
9.41e-06,-0.266,-0.266
9.41e-06,-0.275,-0.266
9.41e-06,-0.275,-0.266
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.257
9.41e-06,-0.275,-0.248
9.41e-06,-0.285,-0.248
9.41e-06,-0.275,-0.248
9.41e-06,-0.275,-0.248
9.41e-06,-0.275,-0.248
9.41e-06,-0.275,-0.248
9.42e-06,-0.275,-0.248
9.42e-06,-0.266,-0.248
9.42e-06,-0.266,-0.248
9.42e-06,-0.266,-0.248
9.42e-06,-0.266,-0.248
9.42e-06,-0.257,-0.248
9.42e-06,-0.257,-0.248
9.42e-06,-0.257,-0.248
9.42e-06,-0.248,-0.248
9.42e-06,-0.248,-0.257
9.42e-06,-0.248,-0.257
9.42e-06,-0.248,-0.257
9.42e-06,-0.248,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.42e-06,-0.239,-0.257
9.43e-06,-0.23,-0.257
9.43e-06,-0.23,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.239,-0.257
9.43e-06,-0.248,-0.257
9.43e-06,-0.248,-0.257
9.43e-06,-0.248,-0.257
9.43e-06,-0.248,-0.257
9.43e-06,-0.248,-0.257
9.43e-06,-0.257,-0.257
9.43e-06,-0.257,-0.257
9.43e-06,-0.257,-0.248
9.43e-06,-0.266,-0.248
9.43e-06,-0.266,-0.248
9.43e-06,-0.266,-0.248
9.43e-06,-0.266,-0.248
9.44e-06,-0.266,-0.248
9.44e-06,-0.266,-0.248
9.44e-06,-0.266,-0.239
9.44e-06,-0.266,-0.239
9.44e-06,-0.266,-0.239
9.44e-06,-0.266,-0.239
9.44e-06,-0.266,-0.239
9.44e-06,-0.257,-0.229
9.44e-06,-0.266,-0.229
9.44e-06,-0.257,-0.239
9.44e-06,-0.257,-0.239
9.44e-06,-0.257,-0.239
9.44e-06,-0.257,-0.239
9.44e-06,-0.248,-0.239
9.44e-06,-0.248,-0.229
9.44e-06,-0.248,-0.229
9.44e-06,-0.248,-0.239
9.44e-06,-0.239,-0.239
9.44e-06,-0.239,-0.239
9.44e-06,-0.239,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.248
9.45e-06,-0.22,-0.248
9.45e-06,-0.22,-0.239
9.45e-06,-0.22,-0.248
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.239
9.45e-06,-0.23,-0.248
9.45e-06,-0.23,-0.248
9.45e-06,-0.239,-0.248
9.45e-06,-0.239,-0.239
9.46e-06,-0.239,-0.239
9.46e-06,-0.239,-0.239
9.46e-06,-0.248,-0.239
9.46e-06,-0.248,-0.239
9.46e-06,-0.248,-0.239
9.46e-06,-0.248,-0.239
9.46e-06,-0.248,-0.229
9.46e-06,-0.248,-0.229
9.46e-06,-0.257,-0.229
9.46e-06,-0.257,-0.229
9.46e-06,-0.257,-0.229
9.46e-06,-0.257,-0.229
9.46e-06,-0.257,-0.229
9.46e-06,-0.257,-0.22
9.46e-06,-0.257,-0.22
9.46e-06,-0.257,-0.22
9.46e-06,-0.257,-0.22
9.46e-06,-0.257,-0.22
9.46e-06,-0.248,-0.22
9.46e-06,-0.248,-0.22
9.47e-06,-0.248,-0.22
9.47e-06,-0.239,-0.22
9.47e-06,-0.239,-0.22
9.47e-06,-0.239,-0.22
9.47e-06,-0.239,-0.22
9.47e-06,-0.23,-0.22
9.47e-06,-0.23,-0.22
9.47e-06,-0.23,-0.22
9.47e-06,-0.22,-0.22
9.47e-06,-0.22,-0.22
9.47e-06,-0.22,-0.22
9.47e-06,-0.211,-0.22
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.47e-06,-0.211,-0.229
9.48e-06,-0.202,-0.229
9.48e-06,-0.202,-0.229
9.48e-06,-0.211,-0.229
9.48e-06,-0.211,-0.229
9.48e-06,-0.211,-0.229
9.48e-06,-0.211,-0.229
9.48e-06,-0.22,-0.229
9.48e-06,-0.22,-0.229
9.48e-06,-0.22,-0.229
9.48e-06,-0.22,-0.229
9.48e-06,-0.23,-0.229
9.48e-06,-0.23,-0.229
9.48e-06,-0.23,-0.22
9.48e-06,-0.23,-0.22
9.48e-06,-0.239,-0.22
9.48e-06,-0.239,-0.22
9.48e-06,-0.239,-0.22
9.48e-06,-0.239,-0.211
9.48e-06,-0.239,-0.22
9.48e-06,-0.239,-0.211
9.49e-06,-0.239,-0.211
9.49e-06,-0.239,-0.211
9.49e-06,-0.239,-0.211
9.49e-06,-0.239,-0.211
9.49e-06,-0.239,-0.211
9.49e-06,-0.239,-0.202
9.49e-06,-0.239,-0.202
9.49e-06,-0.23,-0.202
9.49e-06,-0.23,-0.202
9.49e-06,-0.23,-0.211
9.49e-06,-0.23,-0.202
9.49e-06,-0.23,-0.211
9.49e-06,-0.23,-0.211
9.49e-06,-0.22,-0.202
9.49e-06,-0.22,-0.202
9.49e-06,-0.22,-0.211
9.49e-06,-0.211,-0.211
9.49e-06,-0.211,-0.211
9.49e-06,-0.202,-0.211
9.49e-06,-0.202,-0.211
9.5e-06,-0.202,-0.211
9.5e-06,-0.202,-0.211
9.5e-06,-0.193,-0.211
9.5e-06,-0.202,-0.211
9.5e-06,-0.193,-0.211
9.5e-06,-0.193,-0.211
9.5e-06,-0.193,-0.211
9.5e-06,-0.193,-0.22
9.5e-06,-0.193,-0.22
9.5e-06,-0.193,-0.22
9.5e-06,-0.193,-0.22
9.5e-06,-0.193,-0.22
9.5e-06,-0.202,-0.22
9.5e-06,-0.202,-0.22
9.5e-06,-0.202,-0.211
9.5e-06,-0.202,-0.211
9.5e-06,-0.211,-0.211
9.5e-06,-0.211,-0.211
9.5e-06,-0.211,-0.211
9.5e-06,-0.211,-0.211
9.51e-06,-0.22,-0.211
9.51e-06,-0.22,-0.211
9.51e-06,-0.22,-0.211
9.51e-06,-0.22,-0.211
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.202
9.51e-06,-0.23,-0.193
9.51e-06,-0.23,-0.193
9.51e-06,-0.23,-0.193
9.51e-06,-0.22,-0.193
9.51e-06,-0.22,-0.193
9.51e-06,-0.22,-0.193
9.51e-06,-0.22,-0.193
9.51e-06,-0.22,-0.193
9.52e-06,-0.211,-0.193
9.52e-06,-0.211,-0.193
9.52e-06,-0.211,-0.193
9.52e-06,-0.202,-0.193
9.52e-06,-0.202,-0.193
9.52e-06,-0.202,-0.193
9.52e-06,-0.193,-0.193
9.52e-06,-0.193,-0.193
9.52e-06,-0.193,-0.193
9.52e-06,-0.193,-0.193
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.174,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.52e-06,-0.184,-0.202
9.53e-06,-0.184,-0.202
9.53e-06,-0.184,-0.202
9.53e-06,-0.184,-0.202
9.53e-06,-0.184,-0.202
9.53e-06,-0.193,-0.202
9.53e-06,-0.193,-0.202
9.53e-06,-0.193,-0.202
9.53e-06,-0.193,-0.202
9.53e-06,-0.202,-0.193
9.53e-06,-0.202,-0.193
9.53e-06,-0.202,-0.202
9.53e-06,-0.202,-0.193
9.53e-06,-0.202,-0.193
9.53e-06,-0.211,-0.193
9.53e-06,-0.211,-0.193
9.53e-06,-0.211,-0.193
9.53e-06,-0.211,-0.193
9.53e-06,-0.211,-0.184
9.53e-06,-0.211,-0.184
9.53e-06,-0.211,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.202,-0.184
9.54e-06,-0.211,-0.184
9.54e-06,-0.202,-0.174
9.54e-06,-0.202,-0.184
9.54e-06,-0.202,-0.184
9.54e-06,-0.193,-0.174
9.54e-06,-0.193,-0.184
9.54e-06,-0.184,-0.184
9.54e-06,-0.184,-0.184
9.54e-06,-0.184,-0.184
9.54e-06,-0.184,-0.184
9.54e-06,-0.174,-0.184
9.54e-06,-0.174,-0.184
9.54e-06,-0.174,-0.184
9.54e-06,-0.165,-0.184
9.55e-06,-0.174,-0.184
9.55e-06,-0.165,-0.184
9.55e-06,-0.165,-0.184
9.55e-06,-0.165,-0.184
9.55e-06,-0.165,-0.193
9.55e-06,-0.165,-0.193
9.55e-06,-0.165,-0.184
9.55e-06,-0.165,-0.193
9.55e-06,-0.174,-0.184
9.55e-06,-0.165,-0.184
9.55e-06,-0.165,-0.193
9.55e-06,-0.174,-0.184
9.55e-06,-0.174,-0.193
9.55e-06,-0.174,-0.184
9.55e-06,-0.174,-0.184
9.55e-06,-0.184,-0.184
9.55e-06,-0.184,-0.184
9.55e-06,-0.184,-0.184
9.55e-06,-0.184,-0.184
9.55e-06,-0.193,-0.184
9.56e-06,-0.193,-0.184
9.56e-06,-0.193,-0.174
9.56e-06,-0.193,-0.174
9.56e-06,-0.193,-0.174
9.56e-06,-0.202,-0.174
9.56e-06,-0.202,-0.174
9.56e-06,-0.202,-0.174
9.56e-06,-0.202,-0.174
9.56e-06,-0.202,-0.174
9.56e-06,-0.202,-0.165
9.56e-06,-0.202,-0.165
9.56e-06,-0.202,-0.165
9.56e-06,-0.202,-0.165
9.56e-06,-0.193,-0.165
9.56e-06,-0.193,-0.165
9.56e-06,-0.193,-0.165
9.56e-06,-0.193,-0.156
9.56e-06,-0.184,-0.165
9.56e-06,-0.184,-0.165
9.56e-06,-0.184,-0.165
9.57e-06,-0.174,-0.165
9.57e-06,-0.174,-0.165
9.57e-06,-0.174,-0.165
9.57e-06,-0.174,-0.165
9.57e-06,-0.165,-0.165
9.57e-06,-0.165,-0.165
9.57e-06,-0.165,-0.165
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.165
9.57e-06,-0.156,-0.165
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.57e-06,-0.156,-0.174
9.58e-06,-0.156,-0.174
9.58e-06,-0.156,-0.165
9.58e-06,-0.156,-0.174
9.58e-06,-0.165,-0.174
9.58e-06,-0.165,-0.174
9.58e-06,-0.165,-0.165
9.58e-06,-0.165,-0.165
9.58e-06,-0.174,-0.165
9.58e-06,-0.174,-0.165
9.58e-06,-0.174,-0.165
9.58e-06,-0.174,-0.165
9.58e-06,-0.184,-0.165
9.58e-06,-0.184,-0.165
9.58e-06,-0.184,-0.165
9.58e-06,-0.184,-0.165
9.58e-06,-0.184,-0.156
9.58e-06,-0.184,-0.156
9.58e-06,-0.184,-0.156
9.58e-06,-0.184,-0.156
9.58e-06,-0.184,-0.156
9.59e-06,-0.184,-0.156
9.59e-06,-0.184,-0.147
9.59e-06,-0.184,-0.147
9.59e-06,-0.184,-0.147
9.59e-06,-0.174,-0.156
9.59e-06,-0.174,-0.147
9.59e-06,-0.174,-0.147
9.59e-06,-0.165,-0.147
9.59e-06,-0.165,-0.147
9.59e-06,-0.165,-0.156
9.59e-06,-0.156,-0.147
9.59e-06,-0.156,-0.156
9.59e-06,-0.156,-0.156
9.59e-06,-0.147,-0.156
9.59e-06,-0.147,-0.156
9.59e-06,-0.147,-0.156
9.59e-06,-0.147,-0.156
9.59e-06,-0.147,-0.156
9.59e-06,-0.138,-0.156
9.59e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.138,-0.156
9.6e-06,-0.147,-0.156
9.6e-06,-0.147,-0.156
9.6e-06,-0.147,-0.156
9.6e-06,-0.156,-0.156
9.6e-06,-0.156,-0.156
9.6e-06,-0.156,-0.156
9.6e-06,-0.156,-0.156
9.6e-06,-0.165,-0.156
9.6e-06,-0.165,-0.156
9.6e-06,-0.165,-0.156
9.61e-06,-0.165,-0.147
9.61e-06,-0.165,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.147
9.61e-06,-0.174,-0.138
9.61e-06,-0.174,-0.138
9.61e-06,-0.165,-0.138
9.61e-06,-0.165,-0.138
9.61e-06,-0.165,-0.138
9.61e-06,-0.165,-0.138
9.61e-06,-0.165,-0.138
9.61e-06,-0.156,-0.138
9.61e-06,-0.156,-0.138
9.61e-06,-0.156,-0.138
9.61e-06,-0.147,-0.138
9.61e-06,-0.147,-0.138
9.62e-06,-0.147,-0.138
9.62e-06,-0.147,-0.138
9.62e-06,-0.138,-0.138
9.62e-06,-0.138,-0.138
9.62e-06,-0.138,-0.138
9.62e-06,-0.129,-0.138
9.62e-06,-0.129,-0.138
9.62e-06,-0.129,-0.138
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.138
9.62e-06,-0.129,-0.138
9.62e-06,-0.129,-0.147
9.62e-06,-0.119,-0.147
9.62e-06,-0.119,-0.147
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.147
9.62e-06,-0.129,-0.147
9.63e-06,-0.129,-0.147
9.63e-06,-0.138,-0.147
9.63e-06,-0.138,-0.147
9.63e-06,-0.138,-0.147
9.63e-06,-0.147,-0.138
9.63e-06,-0.147,-0.138
9.63e-06,-0.147,-0.138
9.63e-06,-0.156,-0.138
9.63e-06,-0.156,-0.138
9.63e-06,-0.156,-0.138
9.63e-06,-0.156,-0.138
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.138
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.128
9.63e-06,-0.156,-0.119
9.64e-06,-0.156,-0.119
9.64e-06,-0.156,-0.119
9.64e-06,-0.147,-0.119
9.64e-06,-0.147,-0.119
9.64e-06,-0.147,-0.119
9.64e-06,-0.147,-0.128
9.64e-06,-0.138,-0.128
9.64e-06,-0.138,-0.119
9.64e-06,-0.138,-0.119
9.64e-06,-0.129,-0.128
9.64e-06,-0.129,-0.128
9.64e-06,-0.129,-0.128
9.64e-06,-0.129,-0.128
9.64e-06,-0.119,-0.128
9.64e-06,-0.119,-0.128
9.64e-06,-0.119,-0.128
9.64e-06,-0.11,-0.128
9.64e-06,-0.11,-0.128
9.64e-06,-0.11,-0.128
9.64e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.11,-0.128
9.65e-06,-0.119,-0.128
9.65e-06,-0.119,-0.128
9.65e-06,-0.119,-0.128
9.65e-06,-0.119,-0.128
9.65e-06,-0.119,-0.128
9.65e-06,-0.129,-0.128
9.65e-06,-0.129,-0.128
9.65e-06,-0.129,-0.128
9.65e-06,-0.138,-0.128
9.65e-06,-0.138,-0.128
9.65e-06,-0.138,-0.128
9.65e-06,-0.138,-0.119
9.65e-06,-0.138,-0.119
9.65e-06,-0.138,-0.119
9.66e-06,-0.147,-0.119
9.66e-06,-0.147,-0.119
9.66e-06,-0.147,-0.119
9.66e-06,-0.147,-0.119
9.66e-06,-0.147,-0.119
9.66e-06,-0.147,-0.11
9.66e-06,-0.147,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.138,-0.11
9.66e-06,-0.129,-0.11
9.66e-06,-0.129,-0.11
9.66e-06,-0.129,-0.11
9.66e-06,-0.119,-0.11
9.66e-06,-0.119,-0.11
9.66e-06,-0.119,-0.11
9.66e-06,-0.11,-0.11
9.67e-06,-0.11,-0.11
9.67e-06,-0.11,-0.11
9.67e-06,-0.11,-0.11
9.67e-06,-0.101,-0.11
9.67e-06,-0.101,-0.11
9.67e-06,-0.101,-0.11
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.0918,-0.119
9.67e-06,-0.0918,-0.119
9.67e-06,-0.0918,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.119
9.67e-06,-0.101,-0.11
9.67e-06,-0.101,-0.11
9.67e-06,-0.11,-0.11
9.68e-06,-0.11,-0.11
9.68e-06,-0.11,-0.11
9.68e-06,-0.11,-0.11
9.68e-06,-0.119,-0.11
9.68e-06,-0.119,-0.11
9.68e-06,-0.119,-0.11
9.68e-06,-0.119,-0.11
