Time(s),CH1(V),CH2(V),CH3(V)
-4.7900E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7895E-06,8.794644E-02,2.101453E+00,1.066289E-01
-4.7890E-06,8.794644E-02,2.101453E+00,1.066289E-01
-4.7885E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7880E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7875E-06,8.331767E-02,2.196974E+00,1.066289E-01
-4.7870E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7865E-06,8.794644E-02,2.101453E+00,1.066289E-01
-4.7860E-06,8.794644E-02,2.101453E+00,1.066289E-01
-4.7855E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7850E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7845E-06,8.794644E-02,2.101453E+00,1.019929E-01
-4.7840E-06,8.794644E-02,2.101453E+00,1.066289E-01
-4.7835E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7830E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7825E-06,8.331767E-02,2.101453E+00,1.066289E-01
-4.7820E-06,8.331767E-02,2.101453E+00,1.112650E-01
-4.7815E-06,8.331767E-02,2.196974E+00,1.112650E-01
-4.7810E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7805E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7800E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7795E-06,8.794644E-02,2.196974E+00,1.112650E-01
-4.7790E-06,8.794644E-02,2.196974E+00,1.112650E-01
-4.7785E-06,9.257519E-02,2.101453E+00,1.112650E-01
-4.7780E-06,9.257519E-02,2.196974E+00,1.066289E-01
-4.7775E-06,8.794644E-02,2.196974E+00,1.066289E-01
-4.7770E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7765E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7760E-06,8.794644E-02,2.196974E+00,1.159010E-01
-4.7755E-06,8.794644E-02,2.196974E+00,1.159010E-01
-4.7750E-06,8.794644E-02,2.101453E+00,1.112650E-01
-4.7745E-06,9.257519E-02,2.196974E+00,1.066289E-01
-4.7740E-06,9.257519E-02,2.196974E+00,1.066289E-01
-4.7735E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7730E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7725E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7720E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7715E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7710E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7705E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7700E-06,9.257519E-02,2.292494E+00,1.112650E-01
-4.7695E-06,9.257519E-02,2.292494E+00,1.159010E-01
-4.7690E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7685E-06,9.720396E-02,2.196974E+00,1.112650E-01
-4.7680E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7675E-06,9.720396E-02,2.292494E+00,1.112650E-01
-4.7670E-06,9.720396E-02,2.292494E+00,1.066289E-01
-4.7665E-06,9.720396E-02,2.292494E+00,1.112650E-01
-4.7660E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7655E-06,9.257519E-02,2.196974E+00,1.112650E-01
-4.7650E-06,9.257519E-02,2.292494E+00,1.112650E-01
-4.7645E-06,9.257519E-02,2.388015E+00,1.112650E-01
-4.7640E-06,9.257519E-02,2.388015E+00,1.112650E-01
-4.7635E-06,9.257519E-02,2.388015E+00,1.159010E-01
-4.7630E-06,9.257519E-02,2.388015E+00,1.159010E-01
-4.7625E-06,9.257519E-02,2.388015E+00,1.159010E-01
-4.7620E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7615E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7610E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7605E-06,9.257519E-02,2.388015E+00,1.159010E-01
-4.7600E-06,9.720396E-02,2.292494E+00,1.112650E-01
-4.7595E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7590E-06,9.257519E-02,2.292494E+00,1.159010E-01
-4.7585E-06,9.257519E-02,2.292494E+00,1.159010E-01
-4.7580E-06,9.257519E-02,2.292494E+00,1.112650E-01
-4.7575E-06,9.257519E-02,2.388015E+00,1.112650E-01
-4.7570E-06,9.720396E-02,2.483536E+00,1.159010E-01
-4.7565E-06,9.720396E-02,2.483536E+00,1.159010E-01
-4.7560E-06,9.257519E-02,2.388015E+00,1.205370E-01
-4.7555E-06,9.720396E-02,2.388015E+00,1.205370E-01
-4.7550E-06,9.720396E-02,2.292494E+00,1.159010E-01
-4.7545E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7540E-06,9.720396E-02,2.483536E+00,1.159010E-01
-4.7535E-06,9.720396E-02,2.483536E+00,1.205370E-01
-4.7530E-06,9.720396E-02,2.388015E+00,1.205370E-01
-4.7525E-06,9.720396E-02,2.388015E+00,1.205370E-01
-4.7520E-06,1.018327E-01,2.483536E+00,1.159010E-01
-4.7515E-06,1.018327E-01,2.483536E+00,1.159010E-01
-4.7510E-06,9.720396E-02,2.388015E+00,1.205370E-01
-4.7505E-06,9.720396E-02,2.388015E+00,1.205370E-01
-4.7500E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7495E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7490E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7485E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7480E-06,9.720396E-02,2.388015E+00,1.159010E-01
-4.7475E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7470E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7465E-06,1.018327E-01,2.388015E+00,1.205370E-01
-4.7460E-06,1.018327E-01,2.388015E+00,1.159010E-01
-4.7455E-06,1.018327E-01,2.388015E+00,1.205370E-01
-4.7450E-06,1.018327E-01,2.483536E+00,1.251731E-01
-4.7445E-06,1.018327E-01,2.483536E+00,1.251731E-01
-4.7440E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7435E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7430E-06,1.064615E-01,2.388015E+00,1.205370E-01
-4.7425E-06,1.064615E-01,2.483536E+00,1.205370E-01
-4.7420E-06,1.064615E-01,2.483536E+00,1.205370E-01
-4.7415E-06,1.064615E-01,2.483536E+00,1.251731E-01
-4.7410E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7405E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7400E-06,1.018327E-01,2.483536E+00,1.159010E-01
-4.7395E-06,1.018327E-01,2.483536E+00,1.205370E-01
-4.7390E-06,1.018327E-01,2.483536E+00,1.251731E-01
-4.7385E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7380E-06,9.720396E-02,2.579056E+00,1.205370E-01
-4.7375E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7370E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7365E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7360E-06,9.720396E-02,2.483536E+00,1.251731E-01
-4.7355E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7350E-06,9.720396E-02,2.579056E+00,1.251731E-01
-4.7345E-06,1.018327E-01,2.674577E+00,1.205370E-01
-4.7340E-06,1.064615E-01,2.674577E+00,1.205370E-01
-4.7335E-06,1.018327E-01,2.674577E+00,1.251731E-01
-4.7330E-06,9.720396E-02,2.674577E+00,1.251731E-01
-4.7325E-06,9.720396E-02,2.674577E+00,1.205370E-01
-4.7320E-06,1.018327E-01,2.579056E+00,1.205370E-01
-4.7315E-06,1.018327E-01,2.483536E+00,1.251731E-01
-4.7310E-06,1.064615E-01,2.579056E+00,1.298091E-01
-4.7305E-06,1.064615E-01,2.674577E+00,1.251731E-01
-4.7300E-06,1.018327E-01,2.674577E+00,1.251731E-01
-4.7295E-06,1.018327E-01,2.674577E+00,1.205370E-01
-4.7290E-06,1.064615E-01,2.674577E+00,1.205370E-01
-4.7285E-06,1.064615E-01,2.579056E+00,1.251731E-01
-4.7280E-06,1.064615E-01,2.579056E+00,1.298091E-01
-4.7275E-06,1.064615E-01,2.674577E+00,1.298091E-01
-4.7270E-06,1.110902E-01,2.579056E+00,1.251731E-01
-4.7265E-06,1.110902E-01,2.579056E+00,1.251731E-01
-4.7260E-06,1.110902E-01,2.674577E+00,1.251731E-01
-4.7255E-06,1.110902E-01,2.674577E+00,1.251731E-01
-4.7250E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7245E-06,1.110902E-01,2.674577E+00,1.251731E-01
-4.7240E-06,1.064615E-01,2.674577E+00,1.251731E-01
-4.7235E-06,1.064615E-01,2.674577E+00,1.251731E-01
-4.7230E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7225E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7220E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7215E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7210E-06,1.157190E-01,2.674577E+00,1.298091E-01
-4.7205E-06,1.157190E-01,2.674577E+00,1.298091E-01
-4.7200E-06,1.157190E-01,2.674577E+00,1.298091E-01
-4.7195E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7190E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7185E-06,1.157190E-01,2.770097E+00,1.298091E-01
-4.7180E-06,1.157190E-01,2.674577E+00,1.298091E-01
-4.7175E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7170E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7165E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7160E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7155E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7150E-06,1.064615E-01,2.674577E+00,1.298091E-01
-4.7145E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7140E-06,1.110902E-01,2.674577E+00,1.298091E-01
-4.7135E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7130E-06,1.110902E-01,2.865618E+00,1.298091E-01
-4.7125E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7120E-06,1.064615E-01,2.770097E+00,1.344452E-01
-4.7115E-06,1.064615E-01,2.770097E+00,1.344452E-01
-4.7110E-06,1.064615E-01,2.770097E+00,1.344452E-01
-4.7105E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7100E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7095E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7090E-06,1.064615E-01,2.865618E+00,1.298091E-01
-4.7085E-06,1.064615E-01,2.865618E+00,1.298091E-01
-4.7080E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7075E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7070E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7065E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7060E-06,1.110902E-01,2.770097E+00,1.298091E-01
-4.7055E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7050E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7045E-06,1.157190E-01,2.770097E+00,1.344452E-01
-4.7040E-06,1.157190E-01,2.865618E+00,1.298091E-01
-4.7035E-06,1.110902E-01,2.865618E+00,1.298091E-01
-4.7030E-06,1.157190E-01,2.865618E+00,1.298091E-01
-4.7025E-06,1.157190E-01,2.865618E+00,1.344452E-01
-4.7020E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7015E-06,1.157190E-01,2.770097E+00,1.344452E-01
-4.7010E-06,1.157190E-01,2.770097E+00,1.344452E-01
-4.7005E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.7000E-06,1.110902E-01,2.770097E+00,1.344452E-01
-4.6995E-06,1.157190E-01,2.865618E+00,1.298091E-01
-4.6990E-06,1.203478E-01,2.865618E+00,1.298091E-01
-4.6985E-06,1.157190E-01,2.865618E+00,1.344452E-01
-4.6980E-06,1.203478E-01,2.865618E+00,1.344452E-01
-4.6975E-06,1.203478E-01,2.865618E+00,1.390812E-01
-4.6970E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6965E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6960E-06,1.157190E-01,2.961139E+00,1.390812E-01
-4.6955E-06,1.157190E-01,2.961139E+00,1.344452E-01
-4.6950E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6945E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6940E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6935E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6930E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6925E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6920E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6915E-06,1.110902E-01,2.865618E+00,1.390812E-01
-4.6910E-06,1.110902E-01,2.865618E+00,1.390812E-01
-4.6905E-06,1.157190E-01,2.865618E+00,1.344452E-01
-4.6900E-06,1.110902E-01,2.865618E+00,1.390812E-01
-4.6895E-06,1.110902E-01,2.865618E+00,1.390812E-01
-4.6890E-06,1.110902E-01,2.865618E+00,1.390812E-01
-4.6885E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6880E-06,1.110902E-01,3.056659E+00,1.344452E-01
-4.6875E-06,1.110902E-01,2.961139E+00,1.344452E-01
-4.6870E-06,1.110902E-01,2.961139E+00,1.344452E-01
-4.6865E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6860E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6855E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6850E-06,1.157190E-01,2.961139E+00,1.390812E-01
-4.6845E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6840E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6835E-06,1.157190E-01,2.961139E+00,1.390812E-01
-4.6830E-06,1.157190E-01,2.961139E+00,1.437172E-01
-4.6825E-06,1.157190E-01,2.865618E+00,1.390812E-01
-4.6820E-06,1.157190E-01,2.865618E+00,1.344452E-01
-4.6815E-06,1.110902E-01,2.961139E+00,1.390812E-01
-4.6810E-06,1.157190E-01,2.961139E+00,1.437172E-01
-4.6805E-06,1.157190E-01,2.961139E+00,1.390812E-01
-4.6800E-06,1.157190E-01,2.961139E+00,1.390812E-01
-4.6795E-06,1.203478E-01,2.961139E+00,1.437172E-01
-4.6790E-06,1.203478E-01,2.961139E+00,1.437172E-01
-4.6785E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6780E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6775E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6770E-06,1.249765E-01,2.961139E+00,1.390812E-01
-4.6765E-06,1.249765E-01,3.056659E+00,1.390812E-01
-4.6760E-06,1.249765E-01,3.056659E+00,1.390812E-01
-4.6755E-06,1.203478E-01,2.961139E+00,1.390812E-01
-4.6750E-06,1.203478E-01,2.961139E+00,1.390812E-01
-4.6745E-06,1.203478E-01,3.056659E+00,1.390812E-01
-4.6740E-06,1.203478E-01,3.056659E+00,1.390812E-01
-4.6735E-06,1.203478E-01,3.056659E+00,1.390812E-01
-4.6730E-06,1.203478E-01,2.961139E+00,1.390812E-01
-4.6725E-06,1.203478E-01,2.961139E+00,1.437172E-01
-4.6720E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6715E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6710E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6705E-06,1.203478E-01,3.056659E+00,1.483533E-01
-4.6700E-06,1.249765E-01,3.056659E+00,1.437172E-01
-4.6695E-06,1.249765E-01,3.056659E+00,1.437172E-01
-4.6690E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6685E-06,1.203478E-01,3.056659E+00,1.390812E-01
-4.6680E-06,1.203478E-01,3.152180E+00,1.390812E-01
-4.6675E-06,1.203478E-01,3.056659E+00,1.437172E-01
-4.6670E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6665E-06,1.157190E-01,3.056659E+00,1.390812E-01
-4.6660E-06,1.110902E-01,3.056659E+00,1.437172E-01
-4.6655E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6650E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6645E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6640E-06,1.157190E-01,3.152180E+00,1.437172E-01
-4.6635E-06,1.203478E-01,3.056659E+00,1.390812E-01
-4.6630E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6625E-06,1.157190E-01,3.152180E+00,1.437172E-01
-4.6620E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6615E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6610E-06,1.157190E-01,3.056659E+00,1.390812E-01
-4.6605E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6600E-06,1.157190E-01,3.152180E+00,1.483533E-01
-4.6595E-06,1.157190E-01,3.152180E+00,1.437172E-01
-4.6590E-06,1.157190E-01,3.056659E+00,1.437172E-01
-4.6585E-06,1.203478E-01,3.152180E+00,1.437172E-01
-4.6580E-06,1.203478E-01,3.152180E+00,1.437172E-01
-4.6575E-06,1.203478E-01,3.152180E+00,1.437172E-01
-4.6570E-06,1.203478E-01,3.152180E+00,1.437172E-01
-4.6565E-06,1.249765E-01,3.152180E+00,1.437172E-01
-4.6560E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6555E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6550E-06,1.249765E-01,3.152180E+00,1.483533E-01
-4.6545E-06,1.249765E-01,3.152180E+00,1.437172E-01
-4.6540E-06,1.249765E-01,3.152180E+00,1.437172E-01
-4.6535E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6530E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6525E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6520E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6515E-06,1.203478E-01,3.247700E+00,1.437172E-01
-4.6510E-06,1.203478E-01,3.247700E+00,1.437172E-01
-4.6505E-06,1.249765E-01,3.152180E+00,1.437172E-01
-4.6500E-06,1.203478E-01,3.152180E+00,1.437172E-01
-4.6495E-06,1.203478E-01,3.247700E+00,1.437172E-01
-4.6490E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6485E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6480E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6475E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6470E-06,1.203478E-01,3.247700E+00,1.437172E-01
-4.6465E-06,1.203478E-01,3.247700E+00,1.437172E-01
-4.6460E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6455E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6450E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6445E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6440E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6435E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6430E-06,1.249765E-01,3.247700E+00,1.437172E-01
-4.6425E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6420E-06,1.249765E-01,3.152180E+00,1.529893E-01
-4.6415E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6410E-06,1.203478E-01,3.343221E+00,1.483533E-01
-4.6405E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6400E-06,1.203478E-01,3.343221E+00,1.437172E-01
-4.6395E-06,1.203478E-01,3.343221E+00,1.437172E-01
-4.6390E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6385E-06,1.249765E-01,3.247700E+00,1.529893E-01
-4.6380E-06,1.203478E-01,3.247700E+00,1.483533E-01
-4.6375E-06,1.203478E-01,3.343221E+00,1.483533E-01
-4.6370E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6365E-06,1.203478E-01,3.343221E+00,1.483533E-01
-4.6360E-06,1.157190E-01,3.247700E+00,1.483533E-01
-4.6355E-06,1.203478E-01,3.152180E+00,1.483533E-01
-4.6350E-06,1.249765E-01,3.247700E+00,1.529893E-01
-4.6345E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6340E-06,1.249765E-01,3.343221E+00,1.483533E-01
-4.6335E-06,1.249765E-01,3.343221E+00,1.529893E-01
-4.6330E-06,1.249765E-01,3.343221E+00,1.529893E-01
-4.6325E-06,1.249765E-01,3.247700E+00,1.529893E-01
-4.6320E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6315E-06,1.296053E-01,3.247700E+00,1.483533E-01
-4.6310E-06,1.296053E-01,3.247700E+00,1.529893E-01
-4.6305E-06,1.249765E-01,3.247700E+00,1.483533E-01
-4.6300E-06,1.249765E-01,3.247700E+00,1.529893E-01
-4.6295E-06,1.296053E-01,3.343221E+00,1.576254E-01
-4.6290E-06,1.296053E-01,3.343221E+00,1.576254E-01
-4.6285E-06,1.296053E-01,3.247700E+00,1.576254E-01
-4.6280E-06,1.249765E-01,3.247700E+00,1.529893E-01
-4.6275E-06,1.296053E-01,3.247700E+00,1.483533E-01
-4.6270E-06,1.296053E-01,3.343221E+00,1.483533E-01
-4.6265E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6260E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6255E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6250E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6245E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6240E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6235E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6230E-06,1.249765E-01,3.343221E+00,1.529893E-01
-4.6225E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6220E-06,1.342340E-01,3.438742E+00,1.529893E-01
-4.6215E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6210E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6205E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6200E-06,1.249765E-01,3.438742E+00,1.529893E-01
-4.6195E-06,1.249765E-01,3.343221E+00,1.529893E-01
-4.6190E-06,1.249765E-01,3.438742E+00,1.529893E-01
-4.6185E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6180E-06,1.342340E-01,3.343221E+00,1.483533E-01
-4.6175E-06,1.342340E-01,3.343221E+00,1.529893E-01
-4.6170E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6165E-06,1.249765E-01,3.438742E+00,1.529893E-01
-4.6160E-06,1.249765E-01,3.438742E+00,1.529893E-01
-4.6155E-06,1.249765E-01,3.343221E+00,1.529893E-01
-4.6150E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6145E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6140E-06,1.296053E-01,3.438742E+00,1.576254E-01
-4.6135E-06,1.296053E-01,3.438742E+00,1.576254E-01
-4.6130E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6125E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6120E-06,1.296053E-01,3.438742E+00,1.576254E-01
-4.6115E-06,1.296053E-01,3.343221E+00,1.576254E-01
-4.6110E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6105E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6100E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6095E-06,1.296053E-01,3.438742E+00,1.529893E-01
-4.6090E-06,1.249765E-01,3.438742E+00,1.576254E-01
-4.6085E-06,1.296053E-01,3.343221E+00,1.576254E-01
-4.6080E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6075E-06,1.296053E-01,3.343221E+00,1.529893E-01
-4.6070E-06,1.342340E-01,3.343221E+00,1.576254E-01
-4.6065E-06,1.342340E-01,3.438742E+00,1.576254E-01
-4.6060E-06,1.342340E-01,3.438742E+00,1.529893E-01
-4.6055E-06,1.342340E-01,3.438742E+00,1.576254E-01
-4.6050E-06,1.342340E-01,3.438742E+00,1.576254E-01
-4.6045E-06,1.342340E-01,3.534262E+00,1.576254E-01
-4.6040E-06,1.342340E-01,3.534262E+00,1.576254E-01
-4.6035E-06,1.342340E-01,3.438742E+00,1.576254E-01
-4.6030E-06,1.388628E-01,3.343221E+00,1.576254E-01
-4.6025E-06,1.388628E-01,3.343221E+00,1.576254E-01
-4.6020E-06,1.388628E-01,3.438742E+00,1.576254E-01
-4.6015E-06,1.434916E-01,3.534262E+00,1.529893E-01
-4.6010E-06,1.434916E-01,3.534262E+00,1.576254E-01
-4.6005E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.6000E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5995E-06,1.342340E-01,3.534262E+00,1.622614E-01
-4.5990E-06,1.388628E-01,3.534262E+00,1.622614E-01
-4.5985E-06,1.388628E-01,3.534262E+00,1.622614E-01
-4.5980E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5975E-06,1.388628E-01,3.534262E+00,1.529893E-01
-4.5970E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5965E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5960E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5955E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5950E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5945E-06,1.388628E-01,3.629783E+00,1.576254E-01
-4.5940E-06,1.342340E-01,3.629783E+00,1.576254E-01
-4.5935E-06,1.342340E-01,3.534262E+00,1.622614E-01
-4.5930E-06,1.342340E-01,3.534262E+00,1.668974E-01
-4.5925E-06,1.388628E-01,3.534262E+00,1.668974E-01
-4.5920E-06,1.388628E-01,3.534262E+00,1.668974E-01
-4.5915E-06,1.388628E-01,3.534262E+00,1.622614E-01
-4.5910E-06,1.342340E-01,3.534262E+00,1.668974E-01
-4.5905E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5900E-06,1.342340E-01,3.534262E+00,1.529893E-01
-4.5895E-06,1.342340E-01,3.534262E+00,1.576254E-01
-4.5890E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5885E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5880E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5875E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5870E-06,1.342340E-01,3.534262E+00,1.622614E-01
-4.5865E-06,1.342340E-01,3.534262E+00,1.622614E-01
-4.5860E-06,1.388628E-01,3.534262E+00,1.622614E-01
-4.5855E-06,1.342340E-01,3.534262E+00,1.622614E-01
-4.5850E-06,1.296053E-01,3.629783E+00,1.622614E-01
-4.5845E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5840E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5835E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5830E-06,1.342340E-01,3.725303E+00,1.576254E-01
-4.5825E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5820E-06,1.342340E-01,3.629783E+00,1.622614E-01
-4.5815E-06,1.388628E-01,3.534262E+00,1.576254E-01
-4.5810E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5805E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5800E-06,1.388628E-01,3.629783E+00,1.622614E-01
-4.5795E-06,1.388628E-01,3.725303E+00,1.622614E-01
-4.5790E-06,1.342340E-01,3.534262E+00,1.622614E-01
